unique_sale_id,date_id,item_code,quantity_sold,sale_unit_price,sale_unit_cost,total_line_amount,total_line_benefit,line_profit_margin
2025-01-06-200216,2025-01-06,200216,2,63,45.26,126,35.48,0.281587301587
2024-12-30-200216,2024-12-30,200216,2,63,45.26,126,35.48,0.281587301587
2025-02-13-200216,2025-02-13,200216,2,63,45.26,126,35.48,0.281587301587
2024-12-16-200216,2024-12-16,200216,2,63,45.26,126,35.48,0.281587301587
2025-02-17-200216,2025-02-17,200216,2,63,45.26,126,35.48,0.281587301587
2025-03-17-200216,2025-03-17,200216,2,63,45.26,126,35.48,0.281587301587
2025-03-03-200216,2025-03-03,200216,2,63,45.26,126,35.48,0.281587301587
2025-05-05-200216,2025-05-05,200216,2,63,45.26,126,35.48,0.281587301587
2024-09-12-200216,2024-09-12,200216,2,63,45.26,126,35.48,0.281587301587
2025-10-13-200216,2025-10-13,200216,2,63,45.26,126,35.48,0.281587301587
2024-10-24-200216,2024-10-24,200216,3,63,45.26,189,53.22,0.281587301587
2024-09-16-200216,2024-09-16,200216,3,63,45.26,189,53.22,0.281587301587
2025-01-30-200216,2025-01-30,200216,3,63,45.26,189,53.22,0.281587301587
2025-01-09-200216,2025-01-09,200216,3,63,45.26,189,53.22,0.281587301587
2024-09-30-200216,2024-09-30,200216,3,63,45.26,189,53.22,0.281587301587
2024-08-05-200216,2024-08-05,200216,3,63,45.26,189,53.22,0.281587301587
2024-11-18-200216,2024-11-18,200216,4,63,45.26,252,70.96,0.281587301587
2025-04-24-200216,2025-04-24,200216,4,63,45.26,252,70.96,0.281587301587
2024-11-04-200216,2024-11-04,200216,4,63,45.26,252,70.96,0.281587301587
2024-12-02-200216,2024-12-02,200216,4,63,45.26,252,70.96,0.281587301587
2024-09-09-200216,2024-09-09,200216,4,63,45.26,252,70.96,0.281587301587
2025-01-02-200216,2025-01-02,200216,6,63,45.26,378,106.44,0.281587301587
2024-09-04-7501590286032,2024-09-04,7501590286032,2,122.5,87.99,245,69.02,0.281714285714
2025-02-01-500026,2025-02-01,500026,1,73,52.42,73,20.58,0.281917808219
2025-10-11-500026,2025-10-11,500026,1,73,52.42,73,20.58,0.281917808219
2025-01-29-500026,2025-01-29,500026,1,73,52.42,73,20.58,0.281917808219
2025-04-22-500026,2025-04-22,500026,1,73,52.42,73,20.58,0.281917808219
2025-07-20-500026,2025-07-20,500026,1,73,52.42,73,20.58,0.281917808219
2025-02-05-500026,2025-02-05,500026,1,73,52.42,73,20.58,0.281917808219
2025-02-18-500026,2025-02-18,500026,1,73,52.42,73,20.58,0.281917808219
2025-01-14-500026,2025-01-14,500026,1,73,52.42,73,20.58,0.281917808219
2025-02-21-500026,2025-02-21,500026,2,73,52.42,146,41.16,0.281917808219
2024-12-23-600008,2024-12-23,600008,1,30.75,22.08,30.75,8.67,0.281951219512
2025-03-17-600008,2025-03-17,600008,1,30.75,22.08,30.75,8.67,0.281951219512
2025-02-24-600008,2025-02-24,600008,2,30.75,22.08,61.5,17.34,0.281951219512
2025-01-16-200035,2025-01-16,200035,1,20.25,14.54,20.25,5.71,0.281975308642
2024-09-12-200035,2024-09-12,200035,1,20.25,14.54,20.25,5.71,0.281975308642
2024-11-21-200035,2024-11-21,200035,1,20.25,14.54,20.25,5.71,0.281975308642
2025-03-10-200035,2025-03-10,200035,1,20.25,14.54,20.25,5.71,0.281975308642
2025-03-13-200035,2025-03-13,200035,1,20.25,14.54,20.25,5.71,0.281975308642
2024-09-19-200035,2024-09-19,200035,1,20.25,14.54,20.25,5.71,0.281975308642
2024-11-14-736640810265,2024-11-14,736640810265,1,195,140,195,55,0.282051282051
2024-12-25-736640810265,2024-12-25,736640810265,1,195,140,195,55,0.282051282051
2024-12-09-736640810265,2024-12-09,736640810265,1,195,140,195,55,0.282051282051
2025-01-02-736640810265,2025-01-02,736640810265,1,195,140,195,55,0.282051282051
2024-11-17-736640810265,2024-11-17,736640810265,1,195,140,195,55,0.282051282051
2024-12-14-736640810265,2024-12-14,736640810265,1,195,140,195,55,0.282051282051
2024-12-27-736640810265,2024-12-27,736640810265,1,195,140,195,55,0.282051282051
2025-01-08-736640810265,2025-01-08,736640810265,1,195,140,195,55,0.282051282051
2025-01-27-736640810265,2025-01-27,736640810265,1,195,140,195,55,0.282051282051
2024-10-13-736640810265,2024-10-13,736640810265,1,195,140,195,55,0.282051282051
2024-11-28-736640810265,2024-11-28,736640810265,1,195,140,195,55,0.282051282051
2024-09-03-736640810265,2024-09-03,736640810265,1,195,140,195,55,0.282051282051
2024-10-09-736640810265,2024-10-09,736640810265,1,195,140,195,55,0.282051282051
2025-01-15-736640810265,2025-01-15,736640810265,1,195,140,195,55,0.282051282051
2024-12-10-736640810265,2024-12-10,736640810265,1,195,140,195,55,0.282051282051
2024-12-22-736640810265,2024-12-22,736640810265,1,195,140,195,55,0.282051282051
2024-09-20-736640810265,2024-09-20,736640810265,1,195,140,195,55,0.282051282051
2024-09-26-736640810265,2024-09-26,736640810265,1,195,140,195,55,0.282051282051
2024-09-05-736640810265,2024-09-05,736640810265,1,195,140,195,55,0.282051282051
2024-09-19-736640810265,2024-09-19,736640810265,1,195,140,195,55,0.282051282051
2024-10-28-736640810265,2024-10-28,736640810265,1,195,140,195,55,0.282051282051
2024-12-05-736640810265,2024-12-05,736640810265,1,195,140,195,55,0.282051282051
2025-01-14-736640810265,2025-01-14,736640810265,1,195,140,195,55,0.282051282051
2025-01-09-736640810265,2025-01-09,736640810265,1,195,140,195,55,0.282051282051
2024-08-11-736640810265,2024-08-11,736640810265,1,195,140,195,55,0.282051282051
2024-10-21-736640810265,2024-10-21,736640810265,1,195,140,195,55,0.282051282051
2024-11-29-736640810265,2024-11-29,736640810265,1,195,140,195,55,0.282051282051
2024-10-02-736640810265,2024-10-02,736640810265,2,195,140,390,110,0.282051282051
2024-11-03-736640810265,2024-11-03,736640810265,2,195,140,390,110,0.282051282051
2024-12-31-736640810265,2024-12-31,736640810265,2,195,140,390,110,0.282051282051
2024-09-17-736640810265,2024-09-17,736640810265,2,195,140,390,110,0.282051282051
2025-01-24-736640810265,2025-01-24,736640810265,2,195,140,390,110,0.282051282051
2024-11-16-736640810265,2024-11-16,736640810265,2,195,140,390,110,0.282051282051
2024-09-23-736640810265,2024-09-23,736640810265,2,195,140,390,110,0.282051282051
2024-11-24-736640810265,2024-11-24,736640810265,2,195,140,390,110,0.282051282051
2025-01-07-736640810265,2025-01-07,736640810265,2,195,140,390,110,0.282051282051
2024-12-21-736640810265,2024-12-21,736640810265,2,195,140,390,110,0.282051282051
2024-08-17-736640810265,2024-08-17,736640810265,2,195,140,390,110,0.282051282051
2024-12-28-736640810265,2024-12-28,736640810265,2,195,140,390,110,0.282051282051
2024-12-20-736640810265,2024-12-20,736640810265,2,195,140,390,110,0.282051282051
2025-01-12-736640810265,2025-01-12,736640810265,3,195,140,585,165,0.282051282051
2024-08-07-736640810265,2024-08-07,736640810265,3,195,140,585,165,0.282051282051
2024-12-26-736640810265,2024-12-26,736640810265,3,195,140,585,165,0.282051282051
2024-08-16-736640810265,2024-08-16,736640810265,3,195,140,585,165,0.282051282051
2024-10-01-736640810265,2024-10-01,736640810265,3,195,140,585,165,0.282051282051
2024-12-12-736640810265,2024-12-12,736640810265,3,195,140,585,165,0.282051282051
2024-11-22-736640810265,2024-11-22,736640810265,4,195,140,780,220,0.282051282051
2024-12-19-736640810265,2024-12-19,736640810265,4,195,140,780,220,0.282051282051
2024-12-06-736640810265,2024-12-06,736640810265,5,195,140,975,275,0.282051282051
2025-01-06-736640810265,2025-01-06,736640810265,5,195,140,975,275,0.282051282051
2025-01-16-736640810265,2025-01-16,736640810265,13,195,140,2535,715,0.282051282051
2025-01-25-200017,2025-01-25,200017,1,32,22.96,32,9.04,0.2825
2025-02-04-200017,2025-02-04,200017,1,32,22.96,32,9.04,0.2825
2024-11-17-200017,2024-11-17,200017,1,32,22.96,32,9.04,0.2825
2024-12-22-200017,2024-12-22,200017,1,32,22.96,32,9.04,0.2825
2024-10-05-200017,2024-10-05,200017,1,32,22.96,32,9.04,0.2825
2024-10-18-200017,2024-10-18,200017,1,32,22.96,32,9.04,0.2825
2024-09-08-200017,2024-09-08,200017,2,32,22.96,64,18.08,0.2825
2024-12-20-200017,2024-12-20,200017,2,32,22.96,64,18.08,0.2825
2025-01-05-200017,2025-01-05,200017,2,32,22.96,64,18.08,0.2825
2025-09-15-7500462746636,2025-09-15,7500462746636,1,66.75,47.87,66.75,18.88,0.282846441948
2025-01-26-7502227421666,2025-01-26,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-03-13-7502227421666,2025-03-13,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-05-05-7502227421666,2025-05-05,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-08-26-7502227421666,2025-08-26,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-09-25-7502227421666,2025-09-25,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-04-28-7502227421666,2025-04-28,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-01-06-7502227421666,2025-01-06,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-05-12-7502227421666,2025-05-12,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-03-24-7502227421666,2025-03-24,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-01-30-7502227421666,2025-01-30,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-02-27-7502227421666,2025-02-27,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-06-26-7502227421666,2025-06-26,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-08-18-7502227421666,2025-08-18,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-04-21-7502227421666,2025-04-21,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-05-01-7502227421666,2025-05-01,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-07-03-7502227421666,2025-07-03,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-03-06-7502227421666,2025-03-06,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-08-21-7502227421666,2025-08-21,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-03-27-7502227421666,2025-03-27,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-07-31-7502227421666,2025-07-31,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-08-25-7502227421666,2025-08-25,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-05-08-7502227421666,2025-05-08,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-04-14-7502227421666,2025-04-14,7502227421666,1,99,70.9,99,28.1,0.283838383838
2025-10-06-7502227421666,2025-10-06,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-01-20-7502227421666,2025-01-20,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-01-23-7502227421666,2025-01-23,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-02-06-7502227421666,2025-02-06,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-03-31-7502227421666,2025-03-31,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-10-09-7502227421666,2025-10-09,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-02-20-7502227421666,2025-02-20,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-05-11-7502227421666,2025-05-11,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-02-24-7502227421666,2025-02-24,7502227421666,2,99,70.9,198,56.2,0.283838383838
2025-04-03-7502227421666,2025-04-03,7502227421666,3,99,70.9,297,84.3,0.283838383838
2025-07-22-7506577800447,2025-07-22,7506577800447,1,106.5,76.25,106.5,30.25,0.284037558685
2024-11-23-7516095923023,2024-11-23,7516095923023,1,64,45.82,64,18.18,0.2840625
2024-11-16-7516095923023,2024-11-16,7516095923023,1,64,45.82,64,18.18,0.2840625
2024-09-01-7516095923023,2024-09-01,7516095923023,1,64,45.82,64,18.18,0.2840625
2024-10-01-7516095923023,2024-10-01,7516095923023,1,64,45.82,64,18.18,0.2840625
2024-08-19-7516095923023,2024-08-19,7516095923023,1,64,45.82,64,18.18,0.2840625
2024-09-05-7516095923023,2024-09-05,7516095923023,1,64,45.82,64,18.18,0.2840625
2024-08-11-7516095923023,2024-08-11,7516095923023,1,64,45.82,64,18.18,0.2840625
2024-11-15-7516095923023,2024-11-15,7516095923023,1,64,45.82,64,18.18,0.2840625
2024-09-22-7516095923023,2024-09-22,7516095923023,2,64,45.82,128,36.36,0.2840625
2024-11-26-7516095923023,2024-11-26,7516095923023,2,64,45.82,128,36.36,0.2840625
2024-10-17-300032,2024-10-17,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2025-05-26-300032,2025-05-26,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2024-08-12-300032,2024-08-12,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2025-03-10-300032,2025-03-10,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2025-05-19-300032,2025-05-19,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2024-09-19-300032,2024-09-19,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2024-12-19-300032,2024-12-19,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2025-02-27-300032,2025-02-27,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2024-10-21-300032,2024-10-21,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2025-01-27-300032,2025-01-27,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2025-08-18-300032,2025-08-18,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2024-12-12-300032,2024-12-12,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2025-08-25-300032,2025-08-25,300032,1,73.5,52.58,73.5,20.92,0.28462585034
2024-08-05-300032,2024-08-05,300032,2,73.5,52.58,147,41.84,0.28462585034
2024-11-28-300032,2024-11-28,300032,2,73.5,52.58,147,41.84,0.28462585034
2024-11-28-200095,2024-11-28,200095,1,43,30.76,43,12.24,0.284651162791
2024-10-01-200095,2024-10-01,200095,1,43,30.76,43,12.24,0.284651162791
2025-02-13-200095,2025-02-13,200095,1,43,30.76,43,12.24,0.284651162791
2025-02-17-200095,2025-02-17,200095,1,43,30.76,43,12.24,0.284651162791
2024-09-13-200095,2024-09-13,200095,1,43,30.76,43,12.24,0.284651162791
2024-10-04-200095,2024-10-04,200095,1,43,30.76,43,12.24,0.284651162791
2024-10-06-200095,2024-10-06,200095,1,43,30.76,43,12.24,0.284651162791
2024-08-21-200095,2024-08-21,200095,1,43,30.76,43,12.24,0.284651162791
2024-12-30-200095,2024-12-30,200095,1,43,30.76,43,12.24,0.284651162791
2025-02-07-200095,2025-02-07,200095,1,43,30.76,43,12.24,0.284651162791
2024-10-17-200095,2024-10-17,200095,1,43,30.76,43,12.24,0.284651162791
2025-03-03-200095,2025-03-03,200095,1,43,30.76,43,12.24,0.284651162791
2024-09-23-200095,2024-09-23,200095,1,43,30.76,43,12.24,0.284651162791
2025-01-10-200095,2025-01-10,200095,1,43,30.76,43,12.24,0.284651162791
2025-03-13-200095,2025-03-13,200095,1,43,30.76,43,12.24,0.284651162791
2024-11-09-200095,2024-11-09,200095,1,43,30.76,43,12.24,0.284651162791
2024-12-31-200095,2024-12-31,200095,1,43,30.76,43,12.24,0.284651162791
2025-01-09-200095,2025-01-09,200095,1,43,30.76,43,12.24,0.284651162791
2024-10-16-200095,2024-10-16,200095,1,43,30.76,43,12.24,0.284651162791
2025-02-24-200095,2025-02-24,200095,1,43,30.76,43,12.24,0.284651162791
2024-09-28-200095,2024-09-28,200095,1,43,30.76,43,12.24,0.284651162791
2024-12-27-200095,2024-12-27,200095,1,43,30.76,43,12.24,0.284651162791
2024-12-10-200095,2024-12-10,200095,1,43,30.76,43,12.24,0.284651162791
2024-09-16-200095,2024-09-16,200095,1,43,30.76,43,12.24,0.284651162791
2024-11-22-200095,2024-11-22,200095,1,43,30.76,43,12.24,0.284651162791
2025-02-01-200095,2025-02-01,200095,2,43,30.76,86,24.48,0.284651162791
2024-09-09-200095,2024-09-09,200095,2,43,30.76,86,24.48,0.284651162791
2024-08-22-200095,2024-08-22,200095,2,43,30.76,86,24.48,0.284651162791
2024-11-23-200095,2024-11-23,200095,2,43,30.76,86,24.48,0.284651162791
2024-09-11-200095,2024-09-11,200095,3,43,30.76,129,36.72,0.284651162791
2024-12-19-200095,2024-12-19,200095,8,43,30.76,344,97.92,0.284651162791
2024-09-02-100049,2024-09-02,100049,1,26.25,18.77,26.25,7.48,0.284952380952
2025-04-07-7502008986766,2025-04-07,7502008986766,1,41.25,29.48,41.25,11.77,0.285333333333
2025-07-03-7502008986766,2025-07-03,7502008986766,1,41.25,29.48,41.25,11.77,0.285333333333
2025-05-26-7502008986766,2025-05-26,7502008986766,1,41.25,29.48,41.25,11.77,0.285333333333
2024-12-05-7502215787415,2024-12-05,7502215787415,2,56.88,40.63,113.75,32.49,0.285626373626
2025-03-03-700004,2025-03-03,700004,1,14,10,14,4,0.285714285714
2024-08-17-700004,2024-08-17,700004,1,14,10,14,4,0.285714285714
2024-09-19-700004,2024-09-19,700004,1,14,10,14,4,0.285714285714
2025-04-29-700004,2025-04-29,700004,1,14,10,14,4,0.285714285714
2024-09-01-700004,2024-09-01,700004,1,14,10,14,4,0.285714285714
2024-12-02-700004,2024-12-02,700004,1,14,10,14,4,0.285714285714
2024-12-12-700004,2024-12-12,700004,1,14,10,14,4,0.285714285714
2025-04-01-700004,2025-04-01,700004,1,14,10,14,4,0.285714285714
2025-06-13-700004,2025-06-13,700004,1,14,10,14,4,0.285714285714
2024-08-05-700004,2024-08-05,700004,1,14,10,14,4,0.285714285714
2024-08-13-700004,2024-08-13,700004,1,14,10,14,4,0.285714285714
2024-10-13-700004,2024-10-13,700004,1,14,10,14,4,0.285714285714
2024-09-17-700004,2024-09-17,700004,1,14,10,14,4,0.285714285714
2024-08-29-700004,2024-08-29,700004,1,14,10,14,4,0.285714285714
2024-10-16-700004,2024-10-16,700004,1,14,10,14,4,0.285714285714
2025-02-11-700004,2025-02-11,700004,1,14,10,14,4,0.285714285714
2024-09-15-700004,2024-09-15,700004,1,14,10,14,4,0.285714285714
2024-12-05-700004,2024-12-05,700004,1,14,10,14,4,0.285714285714
2024-08-12-700004,2024-08-12,700004,1,14,10,14,4,0.285714285714
2025-08-15-700004,2025-08-15,700004,1,14,10,14,4,0.285714285714
2025-01-13-700004,2025-01-13,700004,1,14,10,14,4,0.285714285714
2025-01-17-700004,2025-01-17,700004,1,14,10,14,4,0.285714285714
2024-08-04-700004,2024-08-04,700004,1,14,10,14,4,0.285714285714
2025-01-07-700004,2025-01-07,700004,1,14,10,14,4,0.285714285714
2025-01-29-700004,2025-01-29,700004,1,14,10,14,4,0.285714285714
2024-10-19-700004,2024-10-19,700004,1,14,10,14,4,0.285714285714
2025-01-10-700004,2025-01-10,700004,1,14,10,14,4,0.285714285714
2024-11-06-700004,2024-11-06,700004,1,14,10,14,4,0.285714285714
2025-05-02-700004,2025-05-02,700004,1,14,10,14,4,0.285714285714
2024-11-12-700004,2024-11-12,700004,1,14,10,14,4,0.285714285714
2025-02-09-700004,2025-02-09,700004,1,14,10,14,4,0.285714285714
2024-10-08-700004,2024-10-08,700004,1,14,10,14,4,0.285714285714
2025-02-17-700004,2025-02-17,700004,1,14,10,14,4,0.285714285714
2025-03-05-700004,2025-03-05,700004,1,14,10,14,4,0.285714285714
2024-11-02-700004,2024-11-02,700004,1,14,10,14,4,0.285714285714
2025-05-05-700004,2025-05-05,700004,1,14,10,14,4,0.285714285714
2024-08-22-700004,2024-08-22,700004,1,14,10,14,4,0.285714285714
2024-12-04-700004,2024-12-04,700004,1,14,10,14,4,0.285714285714
2025-02-04-700004,2025-02-04,700004,1,14,10,14,4,0.285714285714
2024-11-28-700004,2024-11-28,700004,1,14,10,14,4,0.285714285714
2024-12-18-700004,2024-12-18,700004,1,14,10,14,4,0.285714285714
2024-10-14-700004,2024-10-14,700004,1,14,10,14,4,0.285714285714
2025-01-26-700004,2025-01-26,700004,1,14,10,14,4,0.285714285714
2025-01-05-700004,2025-01-05,700004,1,14,10,14,4,0.285714285714
2025-05-10-700004,2025-05-10,700004,1,14,10,14,4,0.285714285714
2025-04-25-700004,2025-04-25,700004,1,14,10,14,4,0.285714285714
2024-11-26-700004,2024-11-26,700004,1,14,10,14,4,0.285714285714
2025-07-19-700004,2025-07-19,700004,1,14,10,14,4,0.285714285714
2025-04-12-700004,2025-04-12,700004,1,14,10,14,4,0.285714285714
2025-06-23-700004,2025-06-23,700004,1,14,10,14,4,0.285714285714
2025-09-11-700004,2025-09-11,700004,1,14,10,14,4,0.285714285714
2025-10-08-700004,2025-10-08,700004,1,14,10,14,4,0.285714285714
2024-08-27-700004,2024-08-27,700004,1,14,10,14,4,0.285714285714
2024-11-18-700004,2024-11-18,700004,1,14,10,14,4,0.285714285714
2024-10-24-700004,2024-10-24,700004,2,14,10,28,8,0.285714285714
2024-12-16-700004,2024-12-16,700004,2,14,10,28,8,0.285714285714
2025-03-01-700004,2025-03-01,700004,2,14,10,28,8,0.285714285714
2025-01-28-700004,2025-01-28,700004,2,14,10,28,8,0.285714285714
2025-01-30-700004,2025-01-30,700004,2,14,10,28,8,0.285714285714
2024-08-08-700004,2024-08-08,700004,2,14,10,28,8,0.285714285714
2024-11-14-700004,2024-11-14,700004,2,14,10,28,8,0.285714285714
2025-02-16-700004,2025-02-16,700004,2,14,10,28,8,0.285714285714
2025-05-12-700004,2025-05-12,700004,2,14,10,28,8,0.285714285714
2025-01-21-700004,2025-01-21,700004,2,14,10,28,8,0.285714285714
2024-11-21-700004,2024-11-21,700004,2,14,10,28,8,0.285714285714
2024-10-10-700004,2024-10-10,700004,3,14,10,42,12,0.285714285714
2024-11-11-200243,2024-11-11,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2025-01-23-200243,2025-01-23,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2025-02-24-200243,2025-02-24,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2025-03-13-200243,2025-03-13,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2025-03-20-200243,2025-03-20,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2024-10-14-200243,2024-10-14,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2024-12-16-200243,2024-12-16,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2025-02-03-200243,2025-02-03,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2025-02-06-200243,2025-02-06,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2024-08-19-200243,2024-08-19,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2024-09-02-200243,2024-09-02,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2025-09-15-200243,2025-09-15,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2025-08-25-200243,2025-08-25,200243,1,50.25,35.88,50.25,14.37,0.285970149254
2024-09-05-200243,2024-09-05,200243,1,50.25,35.88,50.25,14.37,0.285970149254
